head, tail
개구리002, 등004
개구리002, 주름001
개구리002, 돌기001
개구리002, 배001
개구리002, 누런색001
개구리002, 한국005
개구리002, 몽골001
개구리002, 중국001
개구리002, 일본002
개구리002, 분포002
개구쟁이001, 장난001
개구쟁이001, 하다001
개구쟁이001, 아이001
개나리001, 물푸레나뭇과001
개나리001, 낙엽001
개나리001, 활엽001
개나리001, 관목004
개나리001, 높이다001
개나리001, 미터002
개나리001, 잎002
개나리001, 봄001
개나리001, 잎002
개나리001, 꽃001
개나리001, 피다001
개나리001, 월002
개나리001, 삭과001
개나리001, 열매001
개나리001, 맺다001
개나리001, 약재002
개나리001, 쓰이다001
개나리001, 울타리001
개나리001, 재배001
개나리001, 나라001
개나리001, 특산종001
개나리001, 중국001
개나리001, 일본002
개나리001, 변종001
개나리001, 분포002
개나리꽃001, 물푸레나뭇과001
개나리꽃001, 개나리001
개나리꽃001, 꽃001
개다004, 옷001
개다004, 이부자리001
개다004, 겹치다001
개다004, 접다001
개다004, 포개다001
개미003, 기어004
개미003, 다니다001
개미003, 땅001
개미003, 속001
개미003, 굴004
개미003, 파다001
개미003, 떼001
개미003, 지다005
개미003, 사다001
개미003, 허리001
개미003, 가다001
개미003, 곤충001
개미집001, 개미003
개미집001, 구멍001
개미집001, 파다001
개미집001, 모이다001
개미집001, 사다001
개미집001, 곳001
개미집001, 새끼002
개미집001, 먹이다001
개미집001, 기르다001
개미집001, 곳001
개미집001, 먹이001
개미집001, 저장001
개미집001, 창고001
개미집001, 방007
개미집001, 연결001
개미집001, 복도004
개미집001, 되다001
개발하다002, 지식002
개발하다002, 재능001
개발하다002, 발달001
개발하다002, 하다001
개성003, 사람001
개성003, 개체002
개성003, 구별002
개성003, 고유002
개성003, 특성001
개요001, 추리다001
개요001, 주요001
개요001, 내용002
개울001, 골짜기001
개울001, 들001
개울001, 흐르다001
개울001, 물줄기001
개인004, 국가001
개인004, 사회007
개인004, 단체002
개인004, 구성007
개인004, 낱낱001
개인004, 사람001
개인적001, 개인002
개인적001, 속하다002
개인적001, 관계005
개인전002, 운동002
개인전002, 경기011
개인전002, 개인002
개인전002, 승부003
개인전002, 겨루다001
개인전002, 시합001
개척001, 땅001
개척001, 일구다001
개척001, 논001
개척001, 밭001
개척001, 쓸모001
개척001, 있다001
개척001, 땅001
개척002, 영역003
개척002, 운명001
개척002, 진로002
개척002, 처음001
개척002, 열다002
개척하다001, 땅001
개척하다001, 일구다001
개척하다001, 논001
개척하다001, 밭001
개척하다001, 쓸모001
개척하다001, 있다001
개척하다001, 땅001
개척하다001, 만들다001
개천절001, 나라001
개천절001, 건국003
개천절001, 기념002
개천절001, 위하다001
개천절001, 제정002
개천절001, 국경일001
개천절001, 기원전001
개천절001, 단군004
개천절001, 왕검성001
개천절001, 도읍001
개천절001, 정하다003
개천절001, 나라001
개천절001, 이름001
개천절001, 조선005
개천절001, 짓다001
개천절001, 즉위001
개천절001, 날001
개천절001, 월002
개천절001, 일001
개천절002, 개천일001
개천절002, 경절006
개천절002, 이르다001
개천절002, 말001
개학001, 학교001
개학001, 방학001
개학001, 휴교001
개학001, 한동안001
개학001, 쉬다003
개학001, 수업004
개학001, 시작001
개학002, 만들다001
개학002, 학교001
개학002, 처음001
개학002, 수업004
개학002, 사무005
개학002, 시작001
객실001, 손001
객실001, 거처002
객실001, 하다001
객실001, 접대001
객실001, 있다001
객실001, 정하다003
객실001, 방007
객실002, 열차002
객실002, 배001
객실002, 여관003
객실002, 손001
객실002, 드다001
객실002, 칸001
객실002, 방007
거두다006, 남004
거두다006, 때리다001
거두다006, 공격002
거두다006, 일001
거두다006, 멈추다001
거두다006, 끝내다001
거두다008, 흩어지다001
거두다008, 물건001
거두다008, 모으다001
거두다013, 사람001
거두다013, 돈001
거두다013, 물건001
거두다013, 받아들이다001
거래002, 주고받다001
거래002, 사고012
거래003, 친분001
거래003, 관계005
거래003, 이루다001
거래003, 위하다001
거래003, 오다001
거래004, 예전001
거래004, 사건001
거래004, 일어나다001
거래004, 아랫사람001
거래004, 윗사람001
거래004, 관아002
거래004, 가다001
거래004, 알리다001
거래004, 일001
거름001, 식물002
거름001, 자라다001
거름001, 땅001
거름001, 하다001
거름001, 위하다001
거름001, 물질002
거름001, 똥001
거름001, 오줌001
거름001, 썩다001
거름001, 동식물001
거름001, 광물질001
거리001, 사람001
거리001, 다니다001
거리001, 길001
거리014, 물건001
거리014, 장소005
거리014, 공간005
거리014, 떨어지다001
거리014, 길이001
거리015, 일정003
거리015, 시간004
거리015, 동안001
거리015, 이동003
거리015, 공간005
거리015, 간격002
거리016, 사람001
거리016, 사람001
거리016, 사이001
거리016, 느끼다002
거리016, 간격002
거리016, 보통001
거리016, 마음001
거리016, 트다002
거리016, 지내다001
거리016, 느끼다002
거리016, 감정006
거리016, 이른다001
거리017, 비교001
거리017, 대상011
거리017, 사이001
거리017, 차이001
거리018, 사이001
거리018, 잇다001
거리018, 선분001
거리018, 길이001
거무스름하다001, 빛깔001
거미002, 거미목001
거미002, 동물001
거미002, 이르다001
거미002, 말001
거미002, 몸001
거미002, 머리001
거미002, 가슴001
거미002, 배001
거미002, 구분006
거미002, 다리002
거미002, 쌍002
거미002, 날개001
거미002, 더듬이003
거미002, 항문001
거미002, 근처001
거미002, 실001
거미002, 뽑다001
거미002, 그물002
거미002, 치다002
거미002, 벌레001
거미002, 잡아먹다001
거미002, 산다001
거미줄001, 거미001
거미줄001, 줄001
거미줄001, 그물002
거미줄001, 모양002
거미줄001, 치다002
거미줄003, 온돌001
거미줄003, 놓다001
거미줄003, 때001
거미줄003, 구들장001
거미줄003, 구들장001
거미줄003, 사이001
거미줄003, 틈001
거미줄003, 진흙001
거북002, 파충강001
거북002, 거북목001
거북002, 동물001
거북002, 이르다001
거북002, 말001
거북002, 몸001
거북002, 타원001
거북002, 입다001
거북002, 각질001
거북002, 등004
거북002, 배001
거북002, 딱지004
거북002, 머리001
거북002, 꼬리001
거북002, 지느러미001
거북002, 모양002
거북002, 네발001
거북002, 안001
거북002, 움츠리다001
거북002, 있다001
거북002, 물가002
거북002, 모래땅001
거북002, 구멍001
거북002, 파다001
거북002, 알001
거북002, 낳다001
거북002, 세계002
거북002, 여007
거북002, 종이001
거북002, 분포002
거북선001, 임진왜란001
거북선001, 때001
거북선001, 이순신001
거북선001, 만들다001
거북선001, 왜군001
거북선001, 무찌르다001
거북선001, 이바지001
거북선001, 거북001
거북선001, 모양002
거북선001, 철갑선001
거북선001, 세계002
거북선001, 최초001
거북선001, 철갑선001
거북선001, 등004
거북선001, 창검001
거북선001, 송곳001
거북선001, 꽂다001
거북선001, 적003
거북선001, 오르다001
거북선001, 앞머리001
거북선001, 옆구리001
거북선001, 사방003
거북선001, 화포001
거북선001, 설치002
거북이001, 거북001
거북이001, 일상004
거북이001, 이르다001
거북이001, 말001
거스름돈001, 거스르다001
거스름돈001, 받다001
거스름돈001, 돈001
거실004, 거처002
거실004, 방007
거실005, 가족001
거실005, 일상004
거실005, 모이다001
거실005, 생활001
거실005, 공간005
거울001, 빛001
거울001, 반사001
거울001, 이용001
거울001, 물체001
거울001, 모양002
거울001, 비추다001
거울001, 물건001
거울001, 옛날001
거울001, 구리008
거울001, 돌001
거울001, 갈다002
거울001, 만들다001
거울001, 보통001
거울001, 유리010
거울001, 뒤쪽001
거울001, 아말감001
거울001, 바르다003
거울001, 만든다001
거울002, 사실004
거울002, 드러내다001
거울002, 보이다002
거울002, 비유006
거울002, 이르다001
거울002, 말001
거울003, 모범002
거울003, 교훈002
거울003, 되다001
거위001, 오릿과001
거위001, 크기001
거위001, 색깔001
거위001, 품종001
거위001, 있다001
거위001, 목001
거위001, 헤엄001
거위001, 치다002
거위001, 날다001
거위001, 한다001
거위001, 월002
거위001, 개010
거위001, 알001
거위001, 낳다001
거위001, 기러기001
거위001, 식육001
거위001, 개량001
거위001, 변종001
거위001, 밤눈003
거위001, 개010
거위001, 대신003
거위001, 기르다001
거위001, 한다001
거의001, 한도002
거의001, 정도011
거의002, 한도002
거의002, 정도011
거인001, 몸001
거인001, 사람001
거인002, 분야001
거인002, 업적001
거인002, 쌓다001
거인002, 사람001
거인003, 신화004
거인003, 전설004
거인003, 나오다001
거인003, 인간001
거인003, 거대001
거인003, 인물001
거절001, 상대편001
거절001, 요구003
거절001, 제안002
거절001, 선물003
거절001, 부탁001
거절001, 받아들이다001
거절001, 물리치다001
거지001, 남004
거지001, 빌어먹다001
거지001, 사다001
거지001, 사람001
거지002, 사람001
거지002, 욕하다001
거지002, 이르다001
거지002, 말001
거짓001, 사실004
거짓001, 어긋나다001
거짓001, 사실004
거짓001, 사실004
거짓001, 꾸미다001
거짓002, 값001
거짓002, 취하다001
거짓002, 논리001
거짓002, 명제002
거짓002, 취하다001
거짓002, 값001
거짓말001, 사실004
거짓말001, 사실004
거짓말001, 꾸미다001
거짓말001, 말001
거짓말001, 말001
거짓말002, 전과002
거짓말002, 판임001
거짓말쟁이001, 거짓말001
거짓말쟁이001, 하다001
거짓말쟁이001, 사람001
거짓말하다001, 사실004
거짓말하다001, 사실004
거짓말하다001, 꾸미다001
거짓말하다001, 말001
거품001, 액체001
거품001, 기체005
거품001, 머금다001
거품001, 부풀다001
거품001, 생기다001
거품001, 속001
거품001, 비다001
거품001, 방울001
거품002, 입가001
거품002, 내뿜다001
거품002, 속001
거품002, 비다001
거품002, 침방울001
거품003, 유리010
거품003, 투명002
거품003, 물질002
거품003, 만들다001
거품003, 때001
거품003, 공기006
거품003, 들어가다001
거품003, 속001
거품003, 비다001
거품003, 되다001
거품003, 부분001
거품004, 현상004
거품004, 일시005
거품004, 생기다001
거품004, 껍데기001
거품004, 실질001
거품004, 내용002
거품004, 상태001
거품004, 비유006
거품004, 이르다001
거품004, 말001
걱정001, 안심001
걱정001, 되다001
걱정001, 속001
걱정001, 태다001
걱정002, 아랫사람001
걱정002, 잘못001
걱정002, 꾸짖다001
걱정거리001, 걱정001
걱정거리001, 되다001
걱정거리001, 조건002
걱정거리001, 일001
걱정스럽다001, 걱정001
걱정스럽다001, 되다001
걱정스럽다001, 마음001
걱정하다001, 안심001
걱정하다001, 되다001
걱정하다001, 속001
걱정하다001, 태우다001
건강003, 정신012
건강003, 육체003
건강003, 탈002
건강003, 상태001
건강하다002, 정신012
건강하다002, 육체003
건강하다002, 탈002
건너가다001, 사이001
건너가다001, 두다001
건너가다001, 맞다002
건너가다001, 가다001
건너가다002, 가다001
건너오다001, 사이001
건너오다001, 두다001
건너오다001, 맞은편001
건너오다001, 오다001
건너오다002, 옮아오다001
건너편001, 대하다002
건널목001, 철로001
건널목001, 도로007
건널목001, 교차001
건널목001, 곳001
건널목002, 강001
건널목002, 길001
건널목002, 건너다니다001
건널목002, 되다001
건널목002, 일정003
건널목002, 곳001
건네주다001, 돈001
건네주다001, 물건001
건네주다001, 남004
건네주다001, 옮기다001
건드리다002, 상대004
건드리다002, 자극001
건드리다002, 말001
건드리다002, 행동001
건드리다002, 마음001
건드리다002, 상하다002
건드리다002, 하다001
건드리다002, 기분001
건드리다002, 만들다001
건물006, 사람001
건물006, 들다001
건물006, 살다001
건물006, 일001
건물006, 하다001
건물006, 물건001
건물006, 넣다001
건물006, 위하다001
건물006, 집001
건물006, 이르다001
건물006, 말001
건설001, 건물003
건설001, 설비002
건설001, 시설003
건설001, 만들다001
건설001, 세우다001
건설002, 조직체001
건설하다001, 건물003
건설하다001, 설비002
건설하다001, 시설003
건설하다001, 만들다001
건설하다001, 세우다001
건지다001, 물001
건지다001, 속001
건지다001, 들다001
건지다001, 뜨다001
건지다001, 집어내다001
건지다001, 끌어내다001
건지다002, 형편001
건지다002, 처하다001
건지다002, 상황002
건지다002, 벗어나다001
건지다002, 하다001
건축001, 집001
건축001, 성006
건축001, 다리002
건축001, 구조물001
건축001, 목적003
건축001, 따르다001
건축001, 설계002
건축001, 흙001
건축001, 나무001
건축001, 돌001
건축001, 벽돌001
건축001, 쇠001
건축001, 쓰다002
건축001, 세우다001
건축001, 만드다001
건축001, 일001
걸다001, 흙001
걸다001, 거름001
걸다001, 양분003
걸레001, 곳001
걸레001, 닦다001
걸레001, 훔치다002
걸레001, 쓰다002
걸레001, 헝겊001
걸레002, 걸레001
걸레002, 물건001
걸레002, 사람001
걸레002, 비유006
걸레002, 이르다001
걸레002, 말001
걸상002, 사람001
걸상002, 앉다001
걸상002, 쓰다002
걸상002, 기구015
걸어가다001, 목적지001
걸어가다001, 향하다001
걸어가다001, 발001
걸어가다001, 걷다002
걸어가다001, 나아가다001
걸어가다002, 목적지001
걸어가다002, 이르다001
걸어가다002, 위하다001
