key,subnodes
"똥값001",1
"똥개001",1
"똥개002",1
"똥개003",1
"똥구덩이001",1
"똥구덩이003",1
"똥구멍001",1
"똥구멍003",1
"똥국003",1
"똥그라미003",1
"똥금001",1
"똥금003",1
"똥꼬003",1
"똥물001",1
"똥물002",1
"똥물003",1
"똥배001",1
"똥배003",1
"똥배짱001",1
"똥배짱003",1
"똥색001",1
"똥색003",1
"똥싸개001",1
"똥싸개003",1
"똥오줌001",1
"똥요강003",1
"똥줄001",1
"똥줄003",1
"똥질003",1
"똥차001",1
"똥차002",1
"똥차003",1
"똥칠001",1
"똥칠002",1
"똥칠003",1
"똥통001",1
"똥통002",1
"똥통003",1
"똥파리001",1
"똥파리004",1
"똥항아리003",1
"똬리001",2
"똬리002",1
"똬리003",1
"뙈기001",1
"뙈기003",1
"뙈기밭001",1
"뙈기밭003",1
"뙤약볕001",1
"뚜껑001",6
"뚜껑002",2
"뚜껑003",1
"뚜껑004",1
"뚜껑돌001",1
"뚜껑접시001",1
"뚜쟁이002",1
"뚜쟁이003",1
"뚝감자001",1
"뚝감자002",1
"뚝나무002",1
"뚝발이003",1
"뚝배기001",1
"뚝배기003",1
"뚝버들002",1
"뚝심001",1
"뚝심002",1
"뚝심003",1
"뚝지002",1
"뚝지004",1
"뚱003",1
"뚱딴지002",1
"뚱딴지003",1
"뚱딴지004",1
"뚱땡이003",1
"뚱뚱003",1
"뚱뚱보003",1
"뚱뚱이003",1
"뚱보001",1
"뚱보003",1
"뜀001",7
"뜀003",1
"뜀걸음001",1
"뜀걸음003",1
"뜀뛰기001",1
"뜀박질001",1
"뜀박질002",1
"뜀박질003",1
"뜀질001",1
"뜀질002",1
"뜀질003",1
"뜀틀001",1
"뜀틀002",1
"뜀틀운동001",1
"뜨개001",1
"뜨개002",1
"뜨개003",1
"뜨개바늘001",4
"뜨개바늘003",1
"뜨개실003",1
"뜨개질001",6
"뜨개질003",1
"뜨개질004",6
"뜨개질008",2
"뜨개질바늘001",2
"뜨개질바늘003",1
"뜨개천001",1
"뜨개코001",2
"뜨개코002",3
"뜨개코003",2
"뜨갯것001",1
"뜨내기001",1
"뜨내기002",1
"뜨내기003",1
"뜨내기손님001",1
"뜨내기손님003",1
"뜨내기표001",1
"뜨내기표003",1
"뜨락001",1
"뜨락003",1
"뜨물001",5
"뜨물002",2
"뜨물003",1
"뜨물006",2
"뜨물008",2
"뜨물국001",1
"뜨물국003",1
"뜬공001",1
"뜬구름001",1
"뜬구름003",1
"뜬눈001",1
"뜬눈003",1
"뜬도배003",1
"뜬소문001",2
"뜬소문002",2
"뜬소문003",1
"뜬쇠001",1
"뜬숯001",3
"뜬숯002",2
"뜬숯003",1
"뜬숯010",2
"뜬풀001",1
"뜬풀003",1
"뜰001",41
"뜰003",3
"뜰005",2
"뜰006",2
"뜰008",2
"뜰014",2
"뜰밟기001",1
"뜰밟이001",1
"뜰아랫방001",1
"뜰아랫방003",1
"뜰힘001",1
"뜸001",2
"뜸002",1
"뜸003",2
"뜸004",1
"뜸005",1
"뜸006",1
"뜸부기001",1
"뜸부기002",2
"뜸부기003",1
"뜸부기004",1
"뜸부기014",2
"뜸부깃과001",2
"뜸부깃과003",2
"뜸씨001",1
"뜸씨003",1
"뜸팡이001",1
"뜸팡이002",1
"뜸팡이003",1
"뜻001",72141
"뜻002",287
"뜻003",72113
"뜻004",19
"뜻005",2
"뜻006",4
"뜻007",56
"뜻008",2
"뜻011",2
"뜻013",2
"뜻019",2
"뜻027",2
"뜻글001",1
"뜻글자001",1
"뜻매김001",1
"뜻매김003",1
"뜻밖001",1
"뜻밖003",1
"뜻풀이001",1
"뜻풀이005",1
"띄어쓰기001",1
"띄어쓰기005",1
"띄우기001",1
"띄움표002",1
"띠001",71
"띠002",20
"띠003",44
"띠004",2
"띠005",3
"띠006",4
"띠007",15
"띠008",2
"띠거리가시001",1
"띠거리가시002",1
"띠그래프001",1
"띠그래프009",1
"띠그림표001",1
"띠그림표009",1
"띠도표001",1
"띠무늬메뚜기붙이004",1
"띠살문001",1
"띠쇠001",2
"띠쇠003",1
"띠씨름001",1
"띠열장001",1
"띠자001",1
"띠자003",1
"띠톱001",1
"띠폭001",1
"띳과002",1
"띳장001",1
"띳장005",1
"띳집003",1
"라001",1
"라002",1
"라004",1
"라008",1
"라니냐001",1
"라돈001",1
"라듐001",1
"라듐천001",1
"라디에이션001",1
"라디에이터001",1
"라디에이터005",1
"라디오001",1
"라디오002",3
"라디오003",1
"라디오그램001",1
"라디오그램002",1
"라디오드라마001",1
"라디오선001",1
"라디오오토그래피001",1
"라디오텔레폰001",1
"라디오파001",1
"라디오폰001",1
"라레스005",1
"라마001",1
"라마003",1
"라마004",1
"라마교001",2
"라마교002",2
"라마단001",1
"라멘001",1
"라멘010",1
"라면001",3
"라면003",1
"라면012",2
"라면떡볶이004",1
"라미001",1
"라미002",1
"라벤더001",1
"라벤더002",1
"라벨001",1
"라벨009",1
"라보니001",1
"라보니006",1
"라볶이001",1
"라볶이003",1
"라사007",1
"라세미산001",1
"라스트003",1
"라시드007",1
"라싸007",1
"라우레이온001",1
"라우리온001",1
"라우리움001",1
"라우에법001",2
"라운드001",1
"라운드002",1
"라운드헤즈001",1
"라운지001",1
"라운지004",1
"라유001",1
"라유004",1
"라이거004",1
"라이너002",1
"라이덴병001",1
"라이방002",1
"라이벌001",1
"라이벌002",1
"라이보리001",1
"라이보리002",1
"라이브002",1
"라이선스001",1
"라이선스002",1
"라이선스003",1
"라이어001",1
"라이어002",1
"라이터001",1
"라이터돌001",1
"라이트001",1
"라이트002",1
"라이트급001",1
"라이플001",1
"라이플총001",1
"라이플총002",1
"라인001",2
"라인002",4
"라인011",1
"라일락002",1
"라임002",1
"라임016",1
"라장003",1
"라조기001",1
"라즈베리002",1
"라즈베리004",2
"라진001",1
"라켓001",1
"라텍스001",1
"라텍스002",1
"라토졸001",1
"라틴002",1
"라틴문자001",1
"라틴어001",1
"라틴음악001",2
"라틴음악003",2
"라펠002",1
"락탐001",1
"락토오스001",1
"락트산001",1
"락팀001",1
"란001",3
"란002",5
"란003",1
"란제리001",1
"람포링쿠스004",1
"랍비001",1
"랍비006",1
"랑001",1
"랑002",1
"랑그001",1
"랑데부001",1
"랑데부002",1
"래글런001",1
"래미001",1
"래미002",1
"래커001",1
"래트캐처003",1
"랜001",1
"랜드마크001",1
"랜턴001",1
"랠리001",1
"램001",1
"램007",1
"램프001",5
"램프002",2
"램프003",2
"램프004",1
"램프006",1
"램프웨이001",1
"램프웨이006",1
"랩001",1
"랩003",1
"랩004",1
"랩005",1
"랩006",1
"랩디졸브001",1
"랩뮤직001",1
"랩소디001",1
"랩스커트001",1
"랩실001",1
"랩점퍼001",1
"랩타임001",1
"랭킹001",1
"량001",72398
"량008",23
"러거001",1
"러닝001",1
"러닝002",1
"러닝003",1
"러닝샤쓰001",1
"러닝셔츠001",1
"러닝화001",1
"러브001",1
"러브002",1
"러브호텔001",1
"러셀001",1
"러셀차001",1
"러시아007",1
"러시아어001",1
"러시아워001",1
"러시아인001",1
"러시아정교회001",1
"러일전쟁001",1
"러프001",1
"러플001",1
"럭비001",1
"럭비공001",1
"럭비식축구001",1
"럭비축구001",1
"럭비풋볼001",1
"런식003",1
"럼001",1
"럼주001",1
"레001",1
"레002",1
"레가토011",1
"레게001",1
"레게011",1
"레게음악001",1
"레귤레이팅법001",1
"레깅스001",1
"레깅스002",1
"레노병001",1
"레노직003",1
"레닌주의001",1
"레닌주의011",1
"레드스패니시002",1
"레드와인001",1
"레드카드001",1
"레디믹스트콘크리트001",1
"레모네이드001",1
"레몬002",1
"레몬수001",1
"레몬수002",1
"레몬차001",1
"레미콘001",1
"레미콘002",1
"레미콘010",1
"레버001",1
"레벌러스001",1
"레벨001",1
"레보메프라마진001",1
"레보소001",1
"레보소002",1
"레비레이트011",1
"레스토랑001",1
"레슨001",1
"레슬링001",1
"레슬링장001",1
"레시터티브001",1
"레시터티브011",1
"레오타드001",1
"레오파드004",1
"레오폰004",1
"레오폴드빌007",1
"레이더001",1
"레이블001",1
"레이블009",1
"레이스001",1
"레이스002",1
"레이어004",1
"레이온001",1
"레이저001",1
"레인001",1
"레인002",1
"레인저부대001",1
"레인지001",3
"레인코트001",1
"레일001",1
"레일002",1
"레임덕001",1
"레저001",1
"레제드라마016",1
"레즈비언001",1
"레즈비언005",2
"레즈비언006",2
"레지001",1
"레지던스001",1
"레지던트001",1
"레지스탕스001",1
"레지스탕스002",1
"레지스터001",1
"레지스터002",1
"레지오넬라균001",1
"레커001",1
"레커차001",1
"레코드001",51
"레코드002",6
"레코드판001",3
"레코드판002",1
"레코드판012",2
"레퀴엠011",1
"레크리에이션002",1
"레파호004",1
"레퍼리001",1
"레퍼토리001",1
"레퍼토리002",1
"레포츠002",2
"렉스살리카001",1
"렉시스001",1
"렌즈001",37
"렌즈002",2
"렌즈006",7
"렌즈셰이드001",1
"렌즈후드001",1
"렌치001",1
"렌터카001",1
"렌터카002",1
"렙002",2
"렙004",1
"렙토스피라001",1
"로001",1
"로002",1
"로005",1
"로011",1
"로가리듬001",1
"로가리듬009",1
"로고001",1
"로고004",1
"로고005",1
"로고스001",1
"로고스002",1
"로고스003",1
"로고스006",1
"로고타이프001",1
"로고타이프002",1
"로그001",1
"로그002",1
"로그009",1
"로그017",1
"로그아웃001",1
"로그인001",1
"로드002",1
"로드게임001",1
"로드킬002",1
"로라이저004",1
"로러지수001",1
"로렌007",1
"로렌수마르케스007",1
"로로선009",1
"로마001",1
"로마003",1
"로마가톨릭교회001",1
"로마교황001",1
"로마교황청001",1
"로마교회001",1
"로마네스크001",1
"로마니스트001",1
"로마니스트002",1
"로마법001",1
"로마법왕001",1
"로마자001",1
"로마제국001",1
"로망002",1
"로맨스001",1
"로맨스003",1
"로맨스011",1
"로맨티시즘004",1
"로미오004",1
"로백브라002",1
"로보트001",1
"로보트005",1
"로봇001",8
"로봇002",1
"로봇014",2
"로부스타003",1
"로부스타커피003",1
"로비002",1
"로비004",1
"로비005",1
"로비006",1
"로비012",1
"로비금012",1
"로비스트001",1
"로사리오001",1
"로션001",1
"로셸염001",1
"로스003",1
"로스012",1
"로스구이001",1
"로스구이012",1
"로스쿨004",1
"로스트003",1
"로스트012",1
"로스팅001",1
"로열티001",1
"로열티012",1
"로자닐린001",1
"로제타007",1
"로커001",1
"로커012",1
"로케001",1
"로케002",1
"로케이션001",1
"로케이션002",1
"로켓002",1
"로켓012",1
"로켓탄001",1
"로켓포001",1
"로켓포006",2
"로코코001",1
"로코코002",1
"로큰롤001",1
"로큰롤011",1
"로키002",1
"로터001",1
"로터002",1
"로터리001",1
"로터리017",1
"로테논001",1
"로테이션001",1
"로테이션002",1
"로테이션003",1
"로테이션004",1
"로테이션005",1
"로테이션012",1
"로토001",1
"로트링겐007",1
"로퍼001",2
"로퍼004",1
"로펌001",1
"로프001",2
"로프012",1
"로프웨이001",1
"로힐001",1
"로힐002",1
"록003",1
"록011",1
"록앤드롤001",1
"록카페001",1
"록카페012",1
"론001",1
"론002",1
"론003",1
"론델011",1
"론도001",1
"론도002",1
"론도010",1
"론도011",1
"롤001",1
"롤002",1
"롤012",1
"롤기001",1
"롤러001",1
"롤러002",1
"롤러003",1
"롤러004",1
"롤러스케이트001",1
"롤러스케이트장012",1
"롤러장012",1
"롤러코스터001",1
"롤러코스터012",1
"롤링001",1
"롤링002",1
"롤스모킹001",1
"롤업001",2
"롤업012",1
"롤칼라001",2
"롤칼라012",1
"롬001",3
"롬002",2
"롬003",2
"롱012",1
"롱부츠012",1
"롱숏001",1
"롱스커트001",1
"롱스커트012",1
"뢰스001",1
"뢴트겐001",1
"뢴트겐선001",1
"루005",1
"루011",1
"루가001",1
"루가복음002",1
"루나001",1
"루니크001",1
"루머001",1
"루머012",1
"루미플래빈001",1
"루비001",1
"루비005",1
"루시타니아007",1
"루시퍼001",1
"루시퍼002",1
"루주002",1
"루주012",1
"루지001",1
"루트001",1
"루트006",1
"루트007",1
"루트009",1
"루트012",1
"루프001",1
"루프005",1
"루프사001",2
"룰001",1
"룰012",1
"룸메이트001",1
"룸바001",1
"룸바010",1
"룸살롱001",1
"룸살롱012",1
"룸펜001",1
"룽기001",1
"뤼다007",1
"류머티즘001",1
"류코001",1
"류트001",1
"류트011",1
"륙색001",1
"르네상스001",1
"르부프007",1
"르포001",1
"르포002",1
"르포004",1
"리001",1
"리003",1
"리011",1
"리그001",3
"리그002",1
"리그021",2
"리그난001",2
"리그베다001",1
"리그전001",1
"리기다소나무003",1
"리넨001",1
"리놀레산001",1
"리놀레산003",2
"리놀렌산001",1
"리놀산001",1
"리더001",1
"리더009",1
"리더십001",1
"리도카인001",1
"리드001",1
"리드004",1
"리드007",1
"리드009",1
"리드011",1
"리드문004",1
"리드오르간001",1
"리듬001",5
"리듬002",3
"리듬009",2
"리듬011",1
"리듬감001",1
"리듬악기001",1
"리라002",1
"리라003",1
"리라011",1
"리리시즘001",1
"리리파이프001",1
"리메이크001",1
"리메이크002",1
"리모컨001",1
"리무진001",1
"리무진002",1
"리바스티그민001",1
"리바운드001",1
"리바운드002",1
"리바운드003",1
"리바이벌001",1
"리베이트001",1
"리베이트009",1
"리베터001",1
"리보솜001",1
"리보스001",1
"리보프007",1
"리보플라빈001",1
"리보핵산001",1
"리본001",2
"리본002",2
"리본009",3
"리볼버001",1
"리볼빙009",1
"리봅001",1
"리봅011",1
"리부팅001",3
"리비도001",1
"리비도004",1
"리빌딩001",1
"리빙스턴007",1
"리사이틀001",1
"리사이틀011",1
"리세일001",1
"리셉션001",1
"리셋001",1
"리셋002",1
"리소그래프001",1
"리소그래피001",1
"리소그래피002",1
"리소편모충류001",1
"리스001",1
"리스009",1
"리스트001",1
"리스트레토001",1
"리스프002",1
"리시버001",1
"리시버002",1
"리시버003",1
"리시브001",3
"리얼리스트002",1
"리얼리스트003",1
"리얼리즘001",1
"리얼리즘013",1
"리얼리티001",1
"리얼리티003",1
"리엔지니어링001",1
"리엔지니어링003",1
"리오셀003",1
"리을001",1
"리조트003",1
"리커플링009",1
"리케난001",1
"리코더011",1
"리코핀003",1
"리콜001",1
"리콜002",1
"리콜제001",1
"리콜제003",1
"리콜제011",1
"리큐어001",1
"리큐어003",1
"리크001",1
"리크002",1
"리타르단도011",1
"리튬001",1
"리트머스001",1
"리트머스시험지001",1
"리트머스종이001",1
"리트머스지001",1
"리포터001",1
"리포터003",1
"리포트001",1
"리포트002",1
"리포트003",1
"리프레인001",1
"리프레인002",1
"리프레인011",1
"리프트001",1
"리프트002",1
"리프트003",1
"리프트005",1
"리플003",1
"리플리병007",1
"리피트001",1
"리피트011",1
"리허설001",1
"리허설003",1
"린스001",1
"린스003",1
"린치001",1
"린치003",1
"린트001",1
"린트003",1
"릴002",1
"릴003",1
"릴레이001",1
"릴레이002",5
"릴레이경기001",1
"릴리프001",1
"릴리프003",1
"림003",1
"림프001",1
"림프005",1
"림프결절001",1
"림프관001",1
"림프구001",1
"림프샘001",1
"림프샘003",1
"림프선001",1
"림프선003",1
"림프액001",1
"림프액003",1
"림프절001",1
"림프절003",1
"림프종001",1
"림프질001",1
"림프질007",1
"립글로스001",1
"립글로스003",1
"립스틱001",1
"립스틱003",1
"립싱크001",1
"립싱크002",1
"링001",1
"링002",1
"링003",1
"링004",1
"링거001",1
"링거003",1
"링거액001",1
"링거액003",1
"링컨001",1
"링컨004",1
"링크001",1
"링크002",1
"링크004",1
"링키지001",1
"링키지003",1
"마001",6
"마003",1
"마004",1
"마007",1
"마009",1
"마011",1
"마012",1
"마013",1
"마014",1
"마015",10
"마가001",1
"마가린001",1
"마가린004",1
"마가복음001",1
"마가복음006",1
"마각001",1
"마각004",1
"마감001",2
"마감002",1
"마감004",1
"마감일001",2
"마감일007",1
"마개001",12
"마개002",4
"마개003",2
"마개005",2
"마개007",1
"마경002",1
"마경007",1
"마계001",1
"마계002",1
"마계007",1
"마고자007",1
"마고할미007",1
"마괘자007",1
"마구001",3
"마구004",1
"마구005",1
"마구006",1
"마구007",1
"마구간001",1
"마구간007",1
"마구리001",4
"마구리002",4
"마구리003",3
"마구리007",1
"마구리테001",1
"마구리테011",1
"마구잡이001",3
"마구잡이007",1
"마구잡이식007",1
"마군001",1
"마권001",2
"마권002",2
"마귀001",3
"마귀002",1
"마귀006",1
"마귀007",1
"마그네슘001",1
"마그네시아001",1
"마그넷001",1
"마그마001",3
"마그마004",2
"마기001",1
"마기003",1
"마까마001",1
"마나님001",1
"마나님007",1
"마납001",1
"마냥모001",1
"마네킹007",1
"마녀002",1
"마녀007",1
"마노001",1
"마노미터001",1
"마노색007",1
"마놋빛007",1
"마누라001",3
"마누라002",1
"마누라007",1
"마누라쟁이001",1
"마누라쟁이007",1
"마늘001",10
"마늘002",3
"마늘003",2
"마늘009",2
"마늘모001",1
"마늘모007",1
"마늘빵001",1
"마늘빵007",1
"마늘종007",1
"마늘쪽001",1
"마늘쪽002",1
"마늘쪽007",1
"마니교001",1
"마니아007",1
"마니장천001",1
"마님001",1
"마님007",1
"마담001",1
"마담007",1
"마담뚜001",1
"마담뚜007",1
"마당001",12
"마당002",72118
"마당003",3
"마당007",1
"마당굿001",1
"마당굿003",1
"마당극001",1
"마당내전001",1
"마당내전005",1
"마당놀이001",1
"마당놀이002",1
"마당놀이005",1
"마당발001",1
"마당발007",1
"마당밟이001",1
"마당밟이002",1
"마당비007",1
"마당쇠001",1
"마당쇠002",1
"마당쇠007",1
"마당씻이002",1
"마당조개004",1
"마당질001",1
"마당질007",1
"마당춤002",1
"마당통007",1
"마대002",1
"마대004",1
"마대007",1
"마도라002",1
"마도력002",1
"마도령001",1
"마도로스001",1
"마도로스007",1
"마도창002",1
"마도패004",1
"마돈나007",1
"마두령001",1
"마두희001",1
"마디001",50
"마디002",21
"마디004",8
"마디006",1
"마디007",2
"마디008",1
"마디011",1
"마디꽃001",1
"마디마디007",1
"마디풀001",1
"마디풀과001",18
"마디풀과003",8
"마디풀과005",2
"마디풀과009",2
"마딧점001",2
"마라001",1
"마라002",1
"마라소007",1
"마라토너001",1
"마라톤001",1
"마람바007",1
"마량007",1
"마력002",1
"마력007",1
"마련001",18
"마련002",2
"마련003",3
"마련004",11
"마련007",1
"마련009",2
"마련그림001",1
"마련그림007",1
"마렵001",1
"마렵007",1
"마령서001",1
"마로니에001",1
"마로캥001",1
"마로캥003",1
"마료007",1
"마루001",9
"마루002",7
"마루003",2
"마루004",5
"마루006",2
"마루007",1
"마루009",2
"마루010",1
"마루뜻풀이001",1
"마루방001",1
"마루방010",1
"마루지007",1
"마루청001",1
"마루청010",1
"마루터기001",4
"마루터기007",1
"마루턱001",1
"마루턱003",2
"마루턱007",1
"마루판001",1
"마루판010",1
"마루폭001",1
"마루폭007",1
"마룻널001",1
"마룻널010",1
"마룻대001",1
"마룻대010",1
"마룻도리001",1
"마룻도리010",1
"마룻바닥001",1
"마룻바닥007",1
"마룻장001",1
"마룻장010",1
"마룻줄001",1
"마룻줄007",1
"마륙001",1
"마륙004",1
"마르코복음003",1
"마르크001",1
"마르크002",1
"마르크스주의001",1
"마르크스주의011",1
"마르크스주의자001",1
"마르크스주의자007",1
"마르크시스트001",1
"마르크시스트007",1
"마르크시즘001",1
"마르크시즘011",1
"마르탱갈003",1
"마르탱로001",1
"마른간법007",1
"마른갈이001",1
"마른걸레001",1
"마른걸레007",1
"마른걸레질007",1
"마른과자001",4
"마른과자007",1
"마른국수001",8
"마른국수007",1
"마른기침001",1
"마른김007",1
"마른날007",1
"마른눈001",1
"마른눈007",1
"마른땀001",1
"마른땀007",1
"마른땅001",1
"마른땅007",1
"마른똥007",1
"마른바가지001",1
"마른바가지007",1
"마른반찬001",1
"마른반찬007",1
"마른버짐001",1
"마른버짐002",1
