"head","tail"
"보리수002","사유수003"
"보리수002","불수003"
"보살003","진신004"
"보살003","보리살타001"
"보살003","살타002"
"보살007","보살할미001"
"보살삼취계001","삼취계001"
"보살좌001","반가부좌001"
"보살좌001","반가좌001"
"보상개001","당번003"
"보생불001","보생001"
"보생불001","보생여래001"
"보생여래001","보생001"
"보시002","포시003"
"보시002","보시바라밀001"
"보전011","대웅보전001"
"보제002","삼보리001"
"보제수001","사유수003"
"보처001","보처존002"
"보타락산001","보타락001"
"복혜001","복지014"
"본산001","본사004"
"본생경001","사다가001"
"본생담002","본생설001"
"본서004","본원007"
"본유002","본래유001"
"본이001","고이011"
"본적이문001","본적002"
"본체004","실상004"
"본행집경001","불본행집경001"
"봉림산파001","봉림산문001"
"부도008","불타001"
"부도008","불016"
"부도010","승019"
"부도010","상문008"
"부도010","범납001"
"부도010","석씨003"
"부동불001","아축바001"
"부동불001","아축001"
"부동불001","아축여래001"
"부동여래001","아축001"
"부동여래001","부동불001"
"부동여래001","아축여래001"
"부동존001","아차003"
"부동존001","부동004"
"부정금강001","화두금강001"
"부정금강001","오추사마001"
"부존001","부전009"
"부좌002","전가부좌001"
"부좌002","결가부좌001"
"부진근002","부근003"
"부처001","붓다009"
"부처003","불상004"
"북구로주001","구로주001"
"북구로주001","북주002"
"북두칠성001","칠성별001"
"북신보살001","묘견보살001"
"북신보살001","북진보살001"
"북주002","구로주001"
"북진보살001","묘견보살001"
"분소법001","다비법001"
"분소법001","사비다법001"
"분황종001","해동종001"
"불016","붓다009"
"불016","불타001"
"불사리001","불골001"
"불퇴전001","불퇴003"
"불퇴전002","불퇴004"
"불가006","석가006"
"불각004","불전005"
"불각004","불우005"
"불감005","주자016"
"불경005","불전002"
"불경005","축경001"
"불계003","불승계001"
"불계003","불성계001"
"불계004","불국정토001"
"불계004","정찰008"
"불공005","공016"
"불교001","석교003"
"불교어001","불어003"
"불구007","법기003"
"불기007","불교력001"
"불당001","불각004"
"불당001","불우005"
"불당001","불전005"
"불도002","해탈도001"
"불도002","일도008"
"불도002","법도004"
"불명003","불호003"
"불명회001","불명005"
"불목하니001","불목한001"
"불문007","불법계001"
"불문007","석문008"
"불반001","불발우001"
"불법계001","불가006"
"불법계001","석문008"
"불변진여001","진여불변001"
"불사009","법업001"
"불사009","법사002"
"불사010","불우005"
"불사010","불전005"
"불사010","범전001"
"불성004","불종성001"
"불식003","불의004"
"불신005","여래신001"
"불씨003","석가모니001"
"불씨003","모니001"
"불안불모001","불안존001"
"불언002","불어002"
"불우005","불전005"
"불이문001","불이법문001"
"불자009","불제자001"
"불적003","법적003"
"불정심다라니경언해001","불정심경언해001"
"불종003","불종성001"
"불지003","불의003"
"불체002","여래신001"
"불체002","불신005"
"불타001","붓다009"
"불탁001","불탁자001"
"불퇴위001","불퇴지001"
"불학003","범학001"
"불향001","공016"
"불향답001","불양답001"
"비교007","비밀교002"
"비구003","필추001"
"비구계001","대계001"
"비구계001","비구니계001"
"비구니001","필추니001"
"비구니계001","대계001"
"비담001","아비달마001"
"비담001","아비담001"
"비람001","비람바001"
"비람바001","비람풍001"
"비로002","비로자나불001"
"비로자나001","자나001"
"비로자나001","비로002"
"비로자나001","비로자나불001"
"비마라힐001","무구005"
"비사문001","비사문천왕001"
"비수003","비수갈마001"
"비수갈마천001","비수갈마001"
"비재식시001","비시002"
"비종002","진언종001"
"비종002","진언다라니종001"
"빈가002","카라빈카001"
"빈가002","비천003"
"빈가조001","호음조001"
"빈가조001","카라빈카001"
"빈가조001","비천003"
"빈가조001","선조001"
"사만다라001","사종만다라001"
"사무색정001","사공정001"
"사성제001","사제005"
"사실단001","실단001"
"사아함경001","사아함001"
"사악도001","사취002"
"사악취001","사취002"
"사악취001","사악도001"
"사염처001","사염주001"
"사의단001","사정단001"
"사전도001","상락아정002"
"사정근001","사정단001"
"사천하001","사주005"
"사홍서원001","총원002"
"사가대승001","사개대승001"
"사계021","사바세계001"
"사계021","사바001"
"사고004","사환003"
"사공처정001","사무색정001"
"사공처정001","사공정001"
"사공천001","사공처001"
"사념처001","사념처관001"
"사다함002","사다함과001"
"사대주001","사천하001"
"사대주001","사주005"
"사도006","상락아정002"
"사도006","사전도001"
"사라쌍수001","사라수001"
"사리018","규범사001"
"사리골001","사리013"
"사리탑001","사리당001"
"사리함001","사리용기001"
"사리회001","사리강001"
"사만002","사종만다라001"
"사만002","사종삼밀001"
"사미계001","사미십계001"
"사미승001","사미003"
"사미십계001","십계001"
"사미중001","사미003"
"사미중001","사미승001"
"사미니계001","사미십계001"
"사미니계001","십계001"
"사바001","사바세계001"
"사바라이죄001","사중죄001"
"사부007","사부중001"
"사비008","다비002"
"사비법001","사비다법001"
"사비법001","다비법001"
"사비다002","다비002"
"사비다002","사비008"
"사선정001","사선005"
"사숙007","숙사001"
"사신009","호가람신001"
"사십구재001","칠칠재001"
"사십구재001","칠재002"
"사십구일재001","칠칠재001"
"사십구일재001","칠칠지재001"
"사왕003","사대천왕001"
"사유법001","분소법001"
"사유법001","사비다법001"
"사유수003","불수003"
"사음계001","색욕계001"
"사의005","사위의001"
"사자좌001","사자자리001"
"사자산문001","사자산파001"
"사제005","사진제001"
"사주019","스님002"
"사주019","대사013"
"사중004","사바라이001"
"사중005","사부중001"
"사중금001","사중금계001"
"사중금001","사바라이001"
"사천002","사왕천001"
"사천002","사천왕천001"
"사천003","사왕003"
"사천003","사대천왕001"
"사천003","사천왕001"
"사천왕천001","사왕천001"
"사체002","사제005"
"사파002","사바001"
"사판승001","사판중001"
"사화006","사종화001"
"사화007","마하만다라화001"
"삭발염의001","낙발염의001"
"산개003","현개001"
"산납002","산승003"
"산왕단001","산신각001"
"산정천001","출정천001"
"살계001","살생계001"
"살타001","회생002"
"살타002","상사005"
"살타002","보리살타001"
"삼귀의001","삼귀001"
"삼귀의001","귀의삼보001"
"삼보리002","보제003"
"삼불선001","삼불선근001"
"삼악도001","삼악추001"
"삼악추001","삼악001"
"삼악취001","삼악001"
"삼악취001","삼도008"
"삼염주001","삼염처001"
"삼정취001","삼취004"
"삼강003","승강005"
"삼겁001","삼대겁001"
"삼계유심001","삼계유일심001"
"삼계일심001","삼계유일심001"
"삼계일심001","삼계유심001"
"삼고006","삼고저001"
"삼귀001","삼자귀001"
"삼귀001","귀의삼보001"
"삼단006","삼시004"
"삼도008","삼악001"
"삼도천001","삼도내001"
"삼론종001","파상종002"
"삼매002","삼마야002"
"삼매당001","삼매도량001"
"삼매야001","삼마야001"
"삼매야002","삼마야002"
"삼매야형001","삼매야신001"
"삼문002","삼삼매001"
"삼밀상응001","유가삼밀001"
"삼생연분001","삼생지연001"
"삼세002","삼계005"
"삼세제불001","삼세불001"
"삼세불회001","불명회001"
"삼세불회001","불명005"
"삼수도수001","삼수도하001"
"삼승002","삼연001"
"삼시법001","삼시010"
"삼시선001","삼시좌선001"
"삼신불001","삼불004"
"삼십이상001","삼십이대인상001"
"삼업계001","삼사계001"
"삼장008","경률론001"
"삼장010","삼장법사001"
"삼장월001","삼장재월001"
"삼장월001","재월001"
"삼장월001","삼재월001"
"삼장재001","삼재월001"
"삼장재001","재월001"
"삼장재월001","삼재월001"
"삼재003","대삼재001"
"삼정009","삼혼002"
"삼제001","삼계005"
"삼제002","삼체002"
"삼종색001","삼색004"
"삼천001","삼천제법001"
"상구보리001","상구007"
"상근001","상기008"
"상단탱화001","후불002"
"상단탱화001","후불탱화001"
"상락003","상락아정001"
"상륜001","공륜001"
"상륜002","상륜탑001"
"상문008","승019"
"상법시001","상법007"
"상비산001","장애산001"
"상사005","보리살타001"
"상인002","대사013"
"상인002","스님002"
"상적광001","적광토001"
"상적광001","방편토001"
"상적광001","적광정토001"
"상적토001","적광정토001"
"상적토001","방편토001"
"상적토001","적광002"
"상족001","상좌002"
"상좌001","행자004"
"상좌001","행인003"
"상주물001","상주013"
"색중001","직중001"
"생화장001","생소산001"
"생반대001","생반기001"
"생반대001","생반002"
"생불일여001","생불일체001"
"생불일여001","생불불이001"
"생불일체001","생불불이001"
"생사대해001","생사고해001"
"생사대해001","생사해001"
"생사윤회001","윤회003"
"생사윤회001","윤회전생001"
"생사윤회001","윤전002"
"생사해001","생사고해001"
"생생세세001","세세생생001"
"생전예수001","생전예수재001"
"서방004","서방세계002"
"서찰001","서방세계002"
"서찰001","서천극락001"
"서행002","서승002"
"석가004","모니001"
"석가006","선문008"
"석가문001","석가모니001"
"석가문001","석가004"
"석가세존001","석존001"
"석가여래001","석가모니여래001"
"석가문불001","모니불001"
"석가문불001","석가모니불001"
"석덕002","고승002"
"석론002","대지도론001"
"석불사002","석굴사원001"
"석불사002","석굴사001"
"석불상001","석조불상001"
"석씨001","석가모니001"
"석씨001","불씨003"
"석씨002","석문008"
"석씨003","승019"
"석자005","불자004"
"석전008","불전002"
"석전008","경027"
"석제003","제석천왕001"
"석할지옥001","중합지옥001"
"선031","선나바라밀001"
"선032","선불교001"
"선032","불심종001"
"선033","연좌001"
"선여자002","선녀003"
"선종자001","선종005"
"선친우001","선지식001"
"선가014","선불교001"
"선가014","불심종001"
"선가014","선032"
"선객004","선가015"
"선객004","선승004"
"선견003","선견천001"
"선견성천001","희견성천001"
"선구006","선국002"
"선근001","선인012"
"선근001","선본001"
"선근002","선본002"
"선나002","선나바라밀001"
"선나002","선031"
"선남003","선남자002"
"선대010","선상014"
"선도009","선취004"
"선도016","선문007"
"선도016","불심종001"
"선림001","선사018"
"선림002","선원010"
"선문007","선불교001"
"선문007","불심종001"
"선문007","선032"
"선문008","석문008"
"선문선답001","선문답001"
"선방004","참선방001"
