"집합002", 72145
"짓001", 72366
"짓002", 79501
"짚신001", 72113
"짜임새001", 72113
"짬001", 72113
"짬002", 72113
"쪽지004", 72114
"차례001", 72113
"차림001", 72113
"차림새001", 72113
"차용001", 72127
"차용002", 72115
"차이001", 72229
"차지001", 72113
"착용001", 72202
"착용004", 72116
"참견001", 72113
"창001", 72134
"채001", 72113
"책001", 72113
"책002", 72113
"책임001", 72113
"책임004", 72114
"처리002", 72113
"처분001", 72113
"처분006", 72114
"처지001", 72113
"처지002", 72113
"척추동물001", 72113
"천001", 72113
"천체001", 72113
"천체002", 72116
"철판004", 72114
"첫머리001", 72142
"청003", 72116
"청011", 72176
"체002", 72117
"체007", 72113
"체008", 72120
"체감001", 72135
"체감002", 72154
"체감003", 72131
"체감011", 72132
"체면001", 72117
"체면002", 72113
"체질001", 72117
"최적성이론007", 72114
"축적003", 72114
"출연001", 72113
"출판001", 72122
"출판물001", 72154
"출판물002", 72115
"춤001", 72201
"취득001", 72113
"측량기계001", 72113
"측면002", 72122
"층001", 72164
"층002", 72224
"치장001", 72113
"치장005", 72116
"친족002", 72116
"칠기002", 72113
"칠성사002", 72161
"칠정005", 72262
"칭호001", 72113
"칭호002", 72140
"칭호006", 72114
"칸001", 72113
"켜001", 72168
"콩과001", 72113
"크기001", 72297
"크기004", 72113
"태도001", 72241
"태도002", 72165
"터001", 72113
"테두리002", 72113
"테두리009", 72844
"토의003", 72113
"토의006", 72116
"토지002", 73242
"통리006", 72136
"통치003", 72136
"투쟁001", 72113
"특색001", 72160
"특성001", 72379
"특성002", 72194
"특징002", 72116
"틀001", 72113
"틀002", 72113
"틀003", 72137
"틈001", 72113
"파009", 72237
"판001", 72113
"판결002", 72123
"판단001", 72113
"판단002", 72113
"판정001", 72113
"팔방001", 72113
"패001", 72113
"패배001", 72113
"편001", 72997
"평006", 72113
"평가002", 72113
"평가006", 72113
"평생001", 72113
"평판001", 72113
"포박001", 72113
"표001", 72113
"표012", 72113
"표기법001", 72113
"표면002", 72117
"표상001", 72113
"표시001", 72128
"표장003", 72113
"표장007", 72113
"표적002", 72114
"표정001", 72116
"표정003", 72113
"표준001", 72113
"표지001", 72138
"표출001", 72128
"표현001", 72458
"표현002", 72141
"표현006", 72265
"풀001", 72113
"풀002", 72113
"풀003", 72113
"풀이001", 72113
"품014", 72127
"품격001", 72113
"품계001", 72113
"품성002", 72625
"품위001", 72113
"품위002", 72144
"품위004", 72115
"품위006", 72138
"풍문007", 72114
"피부병001", 72164
"피해001", 72113
"필적002", 72115
"하강001", 72113
"하락001", 72113
"하류006", 72114
"학문001", 72235
"학문002", 72113
"학문005", 72114
"학습001", 72113
"학습이론001", 72121
"학파001", 72143
"한가운데001", 72113
"한계002", 77999
"한도001", 72113
"한도004", 72114
"한문체001", 72113
"한시003", 72113
"한평생001", 72113
"한해살이풀001", 72113
"함유량001", 72113
"합001", 72113
"합격자001", 72123
"항목002", 72114
"항성001", 72132
"항성005", 72114
"해001", 72113
"해002", 72113
"해020", 72126
"해직001", 72130
"햇수001", 72243
"햇수003", 72126
"행동001", 79489
"행동002", 72258
"행동004", 72128
"행동006", 72119
"행사001", 72113
"행사005", 72132
"행위001", 79489
"행위002", 73143
"행위003", 72293
"행위004", 72191
"행위006", 72190
"행위008", 72124
"행정구001", 72168
"행정구역001", 72132
"행정구역003", 72115
"행정규칙001", 72113
"행정기관002", 72131
"행정기관004", 72114
"향기001", 72128
"향기008", 72114
"현상001", 72113
"현상002", 72113
"현상003", 72113
"현상004", 73848
"현상005", 72113
"현인001", 72113
"혈002", 72133
"혈족005", 72120
"혈통004", 72114
"협의001", 72118
"형벌001", 72320
"형벌029", 72164
"형상001", 72113
"형상002", 72113
"형상003", 72113
"형상006", 72113
"형상013", 72115
"형세001", 72113
"형세003", 72149
"형식001", 72113
"형식002", 72199
"형식003", 72133
"형식004", 72113
"형식007", 72115
"형적001", 72113
"형체001", 72113
"형태001", 72113
"형편001", 72113
"형편002", 72123
"형편004", 72113
"형편005", 72149
"형편007", 72114
"혜택001", 72113
"호칭어001", 72116
"호흡기002", 72233
"호흡기관003", 72234
"혼인004", 72115
"화기001", 72113
"화면002", 72135
"화장001", 72113
"화폐001", 72187
"화학001", 72113
"화학물질018", 72114
"화합물001", 72342
"확대001", 72118
"확대003", 72113
"환경001", 72113
"환생003", 72118
"활동001", 72113
"활동002", 72332
"활동003", 73879
"활동023", 73144
"회015", 72113
"회목001", 72113
"회사001", 72113
"회상002", 72114
"획득001", 72189
"효험001", 72113
"후생동물001", 72113
"휴식001", 72118
"휴식002", 72113
"휴업001", 72113
"흔적001", 73565
"흔적002", 72114
"흙001", 72215
"흙002", 73255
"흙004", 72117
"힘001", 72113
"힘003", 72249
"힘004", 72131
"힘011", 72127
"힘013", 72113
